clip,source_hash,vehicle_id,terminal_event_id,event_ts,camera,status,original_labelled_event_description,labelled_event,labelled_checked,labelled_agreed,cam_o,cam_s,vs,fatigue_summary,smoking_summary,eatdrink_summary,review_seatbelt,review_phone,review_drinking,t_total_s,t_llm_s,driver_vis,seatbelt,phone,distraction,fatigue,smoking,eatdrink,drinking,alcohol,why,seatbelt_support_n,phone_support_n,distraction_support_n,fatigue_support_n,smoking_support_n,det_codes,rev_codes,det_event_descriptions,rev_event_descriptions,primary_vlm_event,seatbelt_off_flag,phone_flag,distraction_flag,fatigue_flag,smoke_flag,cam_covered_flag,face_obstructed_review_flag,seatbelt_uncertain_flag,phone_uncertain_flag,distraction_uncertain_flag,fatigue_uncertain_flag,smoking_uncertain_flag,raw_event_description,raw_event_ts,original_event_description,event_ts_final,vlm_change_type,event_changed_flag,det_rankable_event_descriptions,rev_rankable_event_descriptions,extra_rankable_vlm_events,n_extra_rankable_vlm_events,matched_raw_df_flag
3485,56c52d24ee5acacf,416296124,4882303786108489072,2026-01-05 15:13:21+00:00,2,OK,dHDG,,n,na,2,3,0,u,u,n,,,,7.39,0.0,0,u,u,u,u,u,n,u,u,cam_blur,0,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,1,1,1,1,1,dHDG,2026-01-05 17:13:21+00:00,dHDG,2026-01-05 15:13:21+00:00,no_vlm_signal,0,[],[],[],0,1
3486,e3be25fc1990d50e,518311941,4882303786108449231,2026-01-05 15:10:31+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,high,low,low,85.8,55.61,1,n,n,u,u,u,n,u,u,"Driver is clearly visible, no seatbelt strap visible, no phone or clear distraction, no fatigue signs, no smoking, no ea",12,0,0,0,0,[5],[],['SEATBELT_D_OFF'],[],SEATBELT_D_OFF,1,0,0,0,0,0,0,0,0,1,1,1,PER,2026-01-05 17:10:36+00:00,PER,2026-01-05 15:10:31+00:00,new_context_added,1,['SEATBELT_D_OFF'],[],['SEATBELT_D_OFF'],1,1
3487,b8b71dd1439ad278,509636042,4882303786108447835,2026-01-05 15:09:58+00:00,2,OK,dHDG,,n,na,2,0,0,u,u,n,low,low,low,37.16,34.88,0,u,u,u,u,u,n,u,u,No driver visible,0,0,0,0,0,[],[67],[],[],,0,0,0,0,0,0,0,1,1,1,1,1,dHDG,2026-01-05 17:10:28+00:00,dHDG,2026-01-05 15:09:58+00:00,no_vlm_signal,0,[],[],[],0,1
3488,2387f027e3ac325e,523821771,4882303786108447361,2026-01-05 15:09:53+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,high,medium,low,73.59,44.14,1,n,u,u,u,u,n,u,u,"Driver is clearly visible, no seatbelt strap visible, no phone or clear distraction, no fatigue indicators, no smoking o",12,0,0,0,0,[5],[],['SEATBELT_D_OFF'],[],SEATBELT_D_OFF,1,0,0,0,0,0,0,0,1,1,1,1,PER,2026-01-05 17:10:23+00:00,PER,2026-01-05 15:09:53+00:00,new_context_added,1,['SEATBELT_D_OFF'],[],['SEATBELT_D_OFF'],1,1
3489,21d29b4e4db91795,511466682,4882303786108414350,2026-01-05 15:07:59+00:00,2,OK,dHDG,,n,na,2,0,1,u,u,n,low,low,low,82.95,43.31,1,y,n,u,u,u,n,u,u,"Driver is clearly visible and wearing a seatbelt. No phone, distraction, fatigue, smoking, eating, drinking, or alcohol",12,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,1,1,1,dHDG,2026-01-05 17:08:11+00:00,dHDG,2026-01-05 15:07:59+00:00,no_vlm_signal,0,[],[],[],0,1
3490,00860eb7c0e63f99,338306241,4882303786108411956,2026-01-05 15:07:56+00:00,2,OK,GPS_Lock,,n,na,2,0,1,u,u,n,low,high,low,53.88,46.78,1,y,y,u,u,u,n,u,u,"Driver is clearly visible and wearing seatbelt, holding phone, and appears attentive.",12,10,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,GPS_Lock,2026-01-05 17:08:01+00:00,GPS_Lock,2026-01-05 15:07:56+00:00,new_context_added,1,['v_phone'],[],['v_phone'],1,1
3491,dea0a7edfb669b30,415734364,4882303786108409203,2026-01-05 15:07:43+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,low,high,low,57.06,27.3,1,y,y,u,u,u,n,u,u,clearly visible phone in the driver's left hand,0,0,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-05 17:07:48+00:00,v_phone,2026-01-05 15:07:43+00:00,confirmed,0,['v_phone'],[],[],0,1
3492,a32ea0f14e5e0958,350179842,4882303786108397358,2026-01-05 15:06:55+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,low,low,low,71.99,42.21,1,y,n,u,u,u,n,u,u,Driver is clearly visible and wearing a seatbelt.,12,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,1,1,1,PER,2026-01-05 17:06:55+00:00,PER,2026-01-05 15:06:55+00:00,no_vlm_signal,0,[],[],[],0,1
3493,79af8bffc5e39881,524598614,4882303786108364680,2026-01-05 15:03:27+00:00,2,OK,Ign ON,,n,na,2,0,1,u,u,n,high,high,low,58.25,55.38,1,n,y,u,u,u,n,u,u,"Driver is clearly visible, holding a phone, but no clear seatbelt strap, no clear distraction, fatigue, smoking, eating,",12,12,0,0,0,"[5, 10]",[],"['SEATBELT_D_OFF', 'v_phone']",[],SEATBELT_D_OFF,1,1,0,0,0,0,0,0,0,1,1,1,Ign ON,2026-01-05 17:03:46+00:00,Ign ON,2026-01-05 15:03:27+00:00,new_context_added,1,"['SEATBELT_D_OFF', 'v_phone']",[],"['SEATBELT_D_OFF', 'v_phone']",2,1
3494,1db3aef8f4707060,307989723,4882303786108360949,2026-01-05 15:04:15+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,low,low,low,67.06,34.38,1,y,n,u,u,u,n,u,u,"Driver is clearly visible and wearing a seatbelt. No clear phone, distraction, fatigue, smoking, eating/drinking, or alc",12,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,1,1,1,PER,2026-01-05 17:04:15+00:00,PER,2026-01-05 15:04:15+00:00,no_vlm_signal,0,[],[],[],0,1
3495,01cd729856b6af0f,443717449,4882303786108354527,2026-01-05 15:03:41+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,low,high,low,54.62,26.44,1,y,y,u,u,u,n,u,u,clearly visible phone in right hand,0,0,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-05 17:03:46+00:00,v_phone,2026-01-05 15:03:41+00:00,confirmed,0,['v_phone'],[],[],0,1
3496,8e0038a02cd108e6,436759512,4882303786108331303,2026-01-05 15:02:04+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,low,low,low,70.93,41.18,1,y,n,u,u,u,n,u,u,Driver is clearly visible and wearing a seatbelt.,12,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,1,1,1,PER,2026-01-05 17:02:04+00:00,PER,2026-01-05 15:02:04+00:00,no_vlm_signal,0,[],[],[],0,1
3497,a9bcc67463e65058,509636557,4882303786108327592,2026-01-05 15:01:46+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,low,high,low,47.23,41.94,1,y,y,y,u,u,n,u,u,"Driver is clearly visible, wearing seatbelt, holding phone, and appears distracted.",12,1,1,0,0,"[10, 11]",[],"['v_phone', 'v_distraction']",[],v_phone,0,1,1,0,0,0,0,0,0,0,1,1,PER,2026-01-05 17:01:48+00:00,PER,2026-01-05 15:01:46+00:00,new_context_added,1,"['v_phone', 'v_distraction']",[],"['v_phone', 'v_distraction']",2,1
3498,2f90fd55d4efef36,507264889,4882303786108321934,2026-01-05 15:01:13+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,high,low,low,75.69,46.73,1,n,n,u,u,u,n,u,u,"Driver is clearly visible, no seatbelt strap visible, no phone in hand, no clear distraction, no fatigue signs, no smoki",12,0,0,0,0,[5],[],['SEATBELT_D_OFF'],[],SEATBELT_D_OFF,1,0,0,0,0,0,0,0,0,1,1,1,PER,2026-01-05 17:01:20+00:00,PER,2026-01-05 15:01:13+00:00,new_context_added,1,['SEATBELT_D_OFF'],[],['SEATBELT_D_OFF'],1,1
3499,a3a54db35bc7b6e5,435028160,4882303786108319111,2026-01-05 15:01:09+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,high,low,low,77.47,44.02,1,n,n,u,u,u,n,n,n,"Driver is clearly visible, no seatbelt strap visible, no phone or clear distraction, no fatigue signs, no smoking or eat",12,0,0,0,0,[5],[],['SEATBELT_D_OFF'],[],SEATBELT_D_OFF,1,0,0,0,0,0,0,0,0,1,1,1,PER,2026-01-05 17:01:10+00:00,PER,2026-01-05 15:01:09+00:00,new_context_added,1,['SEATBELT_D_OFF'],[],['SEATBELT_D_OFF'],1,1
3500,f5f425308b9544cc,523822117,4882303786108317327,2026-01-05 15:00:16+00:00,2,OK,Ign ON,,n,na,2,0,1,u,u,n,high,low,low,92.9,54.22,1,n,n,u,u,u,n,u,u,"Driver is clearly visible, but no seatbelt strap is visible across the chest.",12,0,0,0,0,[5],[],['SEATBELT_D_OFF'],[],SEATBELT_D_OFF,1,0,0,0,0,0,0,0,0,1,1,1,Ign ON,2026-01-05 17:00:16+00:00,Ign ON,2026-01-05 15:00:16+00:00,new_context_added,1,['SEATBELT_D_OFF'],[],['SEATBELT_D_OFF'],1,1
3501,97db7cb75f17c626,429536893,4882303786108315114,2026-01-05 15:00:47+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,low,high,low,65.12,26.92,1,y,y,u,u,u,n,u,u,clearly visible phone in left hand,0,0,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-05 17:00:52+00:00,v_phone,2026-01-05 15:00:47+00:00,confirmed,0,['v_phone'],[],[],0,1
3502,c912b6c306e0a25e,509636074,4882303786108311395,2026-01-05 15:00:31+00:00,2,OK,Ign ON,,n,na,2,0,1,u,u,n,high,low,low,81.0,53.0,1,n,n,u,u,u,n,u,u,"Driver is clearly visible, but no seatbelt strap is visible across the chest.",12,0,0,0,0,[5],[],['SEATBELT_D_OFF'],[],SEATBELT_D_OFF,1,0,0,0,0,0,0,0,0,1,1,1,Ign ON,2026-01-05 17:00:36+00:00,Ign ON,2026-01-05 15:00:31+00:00,new_context_added,1,['SEATBELT_D_OFF'],[],['SEATBELT_D_OFF'],1,1
3503,c1d36ca5012933ea,304245737,4882303786108309938,2026-01-05 15:00:29+00:00,2,OK,dHDG,,n,na,2,0,1,u,u,n,low,medium,low,81.74,42.79,1,y,u,u,u,u,n,u,u,Driver is clearly visible and wearing seatbelt. No clear phone or eating/drinking activity.,12,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,1,1,1,1,dHDG,2026-01-05 17:00:29+00:00,dHDG,2026-01-05 15:00:29+00:00,no_vlm_signal,0,[],[],[],0,1
3504,b7d4e8cf05f5f305,322641484,4882303786108300498,2026-01-05 14:59:45+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,high,low,low,86.11,54.69,1,n,n,u,u,u,n,u,u,"Driver is clearly visible, no seatbelt strap, no phone, no clear distraction, no fatigue, no smoking, no eating/drinking",12,0,0,0,0,[5],[],['SEATBELT_D_OFF'],[],SEATBELT_D_OFF,1,0,0,0,0,0,0,0,0,1,1,1,PER,2026-01-05 16:59:45+00:00,PER,2026-01-05 14:59:45+00:00,new_context_added,1,['SEATBELT_D_OFF'],[],['SEATBELT_D_OFF'],1,1
3505,30872c575755a825,454270937,4882303786108282411,2026-01-05 14:58:16+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,low,high,low,58.09,26.77,1,y,y,u,u,u,n,u,u,clearly visible phone in hand,0,0,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-05 16:58:21+00:00,v_phone,2026-01-05 14:58:16+00:00,confirmed,0,['v_phone'],[],[],0,1
3506,f4f3b52dce53cf16,511465936,4882303786108274097,2026-01-05 14:57:44+00:00,2,OK,Ign ON,,n,na,2,0,1,u,u,n,low,low,low,75.8,41.22,1,y,n,u,u,u,n,u,u,Driver is clearly visible and wearing a seatbelt.,12,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,1,1,1,Ign ON,2026-01-05 16:57:44+00:00,Ign ON,2026-01-05 14:57:44+00:00,no_vlm_signal,0,[],[],[],0,1
3507,fddac97c0d6689c7,365599055,4882303786108270300,2026-01-05 14:57:28+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,high,medium,low,96.53,55.08,1,n,u,u,u,u,n,u,u,"Driver is clearly visible, but no seatbelt strap is visible across the chest. No phone, distraction, fatigue, smoking, e",12,0,0,0,0,[5],[],['SEATBELT_D_OFF'],[],SEATBELT_D_OFF,1,0,0,0,0,0,0,0,1,1,1,1,PER,2026-01-05 16:57:28+00:00,PER,2026-01-05 14:57:28+00:00,new_context_added,1,['SEATBELT_D_OFF'],[],['SEATBELT_D_OFF'],1,1
3508,7e7e9e5a2abd6aca,229817878,4882303786108266499,2026-01-05 14:56:55+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,high,low,low,74.26,39.92,1,n,n,u,u,u,n,u,u,Driver is visible but no seatbelt strap is clearly visible across the chest. No phone or eating/drinking is observed.,1,0,0,0,0,[5],[],['SEATBELT_D_OFF'],[],SEATBELT_D_OFF,1,0,0,0,0,0,0,0,0,1,1,1,PER,2026-01-05 16:57:10+00:00,PER,2026-01-05 14:56:55+00:00,new_context_added,1,['SEATBELT_D_OFF'],[],['SEATBELT_D_OFF'],1,1
3509,6a5a09206669905f,365598486,4882303786108266227,2026-01-05 14:57:09+00:00,2,OK,dHDG,,n,na,2,0,1,u,u,n,high,low,low,89.01,53.57,1,n,n,u,u,u,n,u,u,"Driver is clearly visible, no seatbelt strap visible, no phone or clear distraction, no fatigue signs, no smoking or dri",12,0,0,0,0,[5],[],['SEATBELT_D_OFF'],[],SEATBELT_D_OFF,1,0,0,0,0,0,0,0,0,1,1,1,dHDG,2026-01-05 16:57:09+00:00,dHDG,2026-01-05 14:57:09+00:00,new_context_added,1,['SEATBELT_D_OFF'],[],['SEATBELT_D_OFF'],1,1
3510,fa54b806cda850c3,366763791,4882303786108265484,2026-01-05 14:57:05+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,low,low,low,74.81,40.74,1,y,n,u,u,u,n,u,u,Driver is clearly visible and wearing a seatbelt.,12,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,1,1,1,PER,2026-01-05 16:57:05+00:00,PER,2026-01-05 14:57:05+00:00,no_vlm_signal,0,[],[],[],0,1
3511,e478ace42094bddc,453948326,4882303786108264751,2026-01-05 14:56:57+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,low,high,low,56.44,26.77,1,y,y,u,u,u,n,u,u,clearly visible phone in the right hand,0,0,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-05 16:57:02+00:00,v_phone,2026-01-05 14:56:57+00:00,confirmed,0,['v_phone'],[],[],0,1
3512,657c35b8d1f3dc1f,304245737,4882303786108243201,2026-01-05 14:55:20+00:00,2,OK,v_yawn,,y,n,2,0,1,n,u,n,low,low,low,54.97,25.86,1,y,n,u,n,u,n,u,u,face is clearly visible and no signs of fatigue,0,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,1,0,1,v_yawn,2026-01-05 16:55:25+00:00,v_yawn,2026-01-05 14:55:20+00:00,not_confirmed,0,[],[],[],0,1
3513,2a102cac4f80b4c3,336854753,4882303786108235495,2026-01-05 14:54:35+00:00,2,OK,Ign ON,,n,na,2,0,1,u,u,n,low,low,low,72.39,41.37,1,y,n,u,u,u,n,u,u,Driver is clearly visible and appears to be attentive.,12,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,1,1,1,Ign ON,2026-01-05 16:54:50+00:00,Ign ON,2026-01-05 14:54:35+00:00,no_vlm_signal,0,[],[],[],0,1
3514,b3bde09017999e4b,509637286,4882303786108228761,2026-01-05 14:54:17+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,low,high,low,53.89,45.12,1,y,y,y,u,u,n,n,n,"Driver is clearly visible, wearing seatbelt, holding phone, appears distracted, and shows signs of fatigue.",12,8,8,0,0,"[10, 11]",[],"['v_phone', 'v_distraction']",[],v_phone,0,1,1,0,0,0,0,0,0,0,1,1,PER,2026-01-05 16:54:19+00:00,PER,2026-01-05 14:54:17+00:00,new_context_added,1,"['v_phone', 'v_distraction']",[],"['v_phone', 'v_distraction']",2,1
3515,16aec18f9092c5f1,460126901,4882303786108194108,2026-01-05 14:51:43+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,high,high,low,78.57,45.08,1,n,y,u,u,u,n,u,u,<very short>,12,0,0,0,0,"[5, 10]",[],"['SEATBELT_D_OFF', 'v_phone']",[],SEATBELT_D_OFF,1,1,0,0,0,0,0,0,0,1,1,1,PER,2026-01-05 16:51:43+00:00,PER,2026-01-05 14:51:43+00:00,new_context_added,1,"['SEATBELT_D_OFF', 'v_phone']",[],"['SEATBELT_D_OFF', 'v_phone']",2,1
3516,dffc0445835f1712,429536893,4882303786108174011,2026-01-05 14:50:09+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,low,high,low,61.75,26.3,1,y,y,u,u,u,n,u,u,clearly visible phone in left hand,0,0,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-05 16:50:14+00:00,v_phone,2026-01-05 14:50:09+00:00,confirmed,0,['v_phone'],[],[],0,1
3517,b714332e9df6d189,333545827,4882303786108169783,2026-01-05 14:49:45+00:00,2,OK,v_cam_covered,,y,n,2,0,1,u,u,n,medium,medium,low,33.96,29.52,2,u,u,u,u,u,n,u,u,"Driver not clearly visible in some frames, making it difficult to determine the status of seatbelt, phone, distraction, ",0,0,0,0,0,[],[4],[],['v_cam_covered'],v_cam_covered,0,0,0,0,0,0,0,1,1,1,1,1,v_cam_covered,2026-01-05 16:49:54+00:00,v_cam_covered,2026-01-05 14:49:45+00:00,confirmed,0,[],['v_cam_covered'],[],0,1
3518,05d489ee1c0c3544,518867282,4882303786108163481,2026-01-05 14:49:25+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,low,high,low,52.89,46.39,1,y,y,u,u,u,n,u,u,"Driver is clearly visible and wearing seatbelt, holding phone, and appears to be driving.",12,6,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,PER,2026-01-05 16:49:27+00:00,PER,2026-01-05 14:49:25+00:00,new_context_added,1,['v_phone'],[],['v_phone'],1,1
3519,000d17c5930d044e,518312065,4882303786108163216,2026-01-05 14:49:25+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,high,low,low,76.69,44.28,1,n,n,u,u,u,n,u,u,<very short>,12,0,0,0,0,[5],[],['SEATBELT_D_OFF'],[],SEATBELT_D_OFF,1,0,0,0,0,0,0,0,0,1,1,1,PER,2026-01-05 16:49:25+00:00,PER,2026-01-05 14:49:25+00:00,new_context_added,1,['SEATBELT_D_OFF'],[],['SEATBELT_D_OFF'],1,1
3520,29fec82015f61ff1,509637851,4882303786108152126,2026-01-05 14:48:35+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,high,high,low,57.88,45.82,1,n,y,y,u,u,n,n,n,"Driver is clearly visible and holding a phone, indicating distraction.",1,12,12,0,0,"[5, 10, 11]",[],"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",[],SEATBELT_D_OFF,1,1,1,0,0,0,0,0,0,0,1,1,PER,2026-01-05 16:48:35+00:00,PER,2026-01-05 14:48:35+00:00,new_context_added,1,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",[],"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",3,1
3521,8b6974a95e6ad2e0,334154315,4882303786108150590,2026-01-05 14:48:23+00:00,2,OK,v_yawn,,y,y,2,0,1,y,u,n,low,high,low,57.87,25.31,1,y,y,u,y,u,n,u,u,mouth wide open,0,0,0,0,0,"[10, 13]",[],"['v_phone', 'v_fatigue']",[],v_phone,0,1,0,1,0,0,0,0,0,1,0,1,v_yawn,2026-01-05 16:48:28+00:00,v_yawn,2026-01-05 14:48:23+00:00,refined,1,"['v_phone', 'v_fatigue']",[],"['v_phone', 'v_fatigue']",2,1
3522,61985bd33fa6873a,511642605,4882303786108145726,2026-01-05 14:48:06+00:00,2,OK,dHDG,,n,na,2,0,1,u,u,n,low,low,low,81.35,41.17,1,y,n,u,u,u,n,u,u,Driver is clearly visible and wearing a seatbelt.,12,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,1,1,1,dHDG,2026-01-05 16:48:07+00:00,dHDG,2026-01-05 14:48:06+00:00,no_vlm_signal,0,[],[],[],0,1
3523,1ce411742ad67a0e,513225962,4882303786108140075,2026-01-05 14:47:41+00:00,2,OK,dHDG,,n,na,2,0,1,u,u,n,high,low,low,96.06,53.37,1,n,n,u,u,u,n,u,u,"Driver is clearly visible, no seatbelt strap visible, no phone or distraction observed.",12,0,0,0,0,[5],[],['SEATBELT_D_OFF'],[],SEATBELT_D_OFF,1,0,0,0,0,0,0,0,0,1,1,1,dHDG,2026-01-05 16:47:41+00:00,dHDG,2026-01-05 14:47:41+00:00,new_context_added,1,['SEATBELT_D_OFF'],[],['SEATBELT_D_OFF'],1,1
3524,474f723cedf89d59,509636684,4882303786108123010,2026-01-05 14:46:19+00:00,2,OK,PER,,n,na,2,0,1,u,u,y,low,low,medium,91.82,53.27,1,y,n,u,u,u,y,y,u,Driver is clearly visible and drinking from a bottle.,12,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,1,1,1,PER,2026-01-05 16:46:24+00:00,PER,2026-01-05 14:46:19+00:00,no_vlm_signal,0,[],[],[],0,1
3525,868a8f2f10b94fa9,512994171,4882303786108119249,2026-01-05 14:46:07+00:00,2,OK,dHDG,,n,na,2,0,1,u,u,y,low,medium,medium,74.16,42.2,1,y,u,u,u,u,y,y,u,Driver is clearly visible and wearing seatbelt. Drinking a can.,12,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,1,1,1,1,dHDG,2026-01-05 16:46:07+00:00,dHDG,2026-01-05 14:46:07+00:00,no_vlm_signal,0,[],[],[],0,1
3526,adc576a956fe509e,304246535,4882303786108092486,2026-01-05 14:44:06+00:00,2,OK,dHDG,,n,na,2,0,1,u,u,n,low,low,low,78.61,40.81,1,y,n,u,u,u,n,u,u,Driver is clearly visible and wearing a seatbelt.,12,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,1,1,1,dHDG,2026-01-05 16:44:06+00:00,dHDG,2026-01-05 14:44:06+00:00,no_vlm_signal,0,[],[],[],0,1
3527,a51518a1ed3d17fc,317984438,4882303786108076876,2026-01-05 14:42:50+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,low,high,low,62.59,25.83,1,y,y,u,u,u,n,u,u,clearly visible phone in the right hand,0,0,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-05 16:42:55+00:00,v_phone,2026-01-05 14:42:50+00:00,confirmed,0,['v_phone'],[],[],0,1
3528,3302e9c778ac1f20,452460611,4882303786108068792,2026-01-05 14:42:13+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,low,high,low,58.53,25.83,1,y,y,u,u,u,n,u,u,clearly visible phone in hand,0,0,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-05 16:42:18+00:00,v_phone,2026-01-05 14:42:13+00:00,confirmed,0,['v_phone'],[],[],0,1
3529,255f27c9c35b269b,409223544,4882303786108047051,2026-01-05 14:40:36+00:00,2,OK,v_fatigue,,y,y,2,0,1,y,u,n,low,low,low,52.67,24.15,1,y,n,u,y,u,n,u,u,eyes fully closed for a moment,0,0,0,0,0,[13],[],['v_fatigue'],[],v_fatigue,0,0,0,1,0,0,0,0,0,1,0,1,v_fatigue,2026-01-05 16:40:41+00:00,v_fatigue,2026-01-05 14:40:36+00:00,confirmed,0,['v_fatigue'],[],[],0,1
3530,000dd738ab11a3b0,443668611,4882303786108040156,2026-01-05 14:39:27+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,low,low,low,71.07,40.31,1,y,n,u,u,u,n,u,u,Driver is clearly visible and wearing a seatbelt.,12,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,1,1,1,PER,2026-01-05 16:39:38+00:00,PER,2026-01-05 14:39:27+00:00,no_vlm_signal,0,[],[],[],0,1
3531,42754f35c8a116ac,443657921,4882303786108032410,2026-01-05 14:39:37+00:00,2,OK,dHDG,,n,na,2,0,1,u,u,n,high,medium,low,76.37,44.92,1,n,u,u,u,u,n,u,u,"Driver is clearly visible, but no seatbelt strap is visible across the chest. No phone or eating/drinking activity is ob",12,0,0,0,0,[5],[],['SEATBELT_D_OFF'],[],SEATBELT_D_OFF,1,0,0,0,0,0,0,0,1,1,1,1,dHDG,2026-01-05 16:39:37+00:00,dHDG,2026-01-05 14:39:37+00:00,new_context_added,1,['SEATBELT_D_OFF'],[],['SEATBELT_D_OFF'],1,1
3532,cbbedd9dd716d3fd,338306241,4882303786108022879,2026-01-05 14:38:52+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,low,high,low,58.58,26.2,1,y,y,u,u,u,n,u,u,clearly visible phone in the driver's left hand,0,0,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-05 16:38:57+00:00,v_phone,2026-01-05 14:38:52+00:00,confirmed,0,['v_phone'],[],[],0,1
3533,7e8a10ca0814208f,334154315,4882303786107998213,2026-01-05 14:37:04+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,high,high,low,57.9,26.58,1,n,y,u,u,u,n,u,u,clearly visible phone in the driver's left hand,0,0,0,0,0,"[5, 10]",[],"['SEATBELT_D_OFF', 'v_phone']",[],SEATBELT_D_OFF,1,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-05 16:37:09+00:00,v_phone,2026-01-05 14:37:04+00:00,refined,1,"['SEATBELT_D_OFF', 'v_phone']",[],['SEATBELT_D_OFF'],1,1
3534,82ecef7d893ba9d4,443717449,4882303786107995595,2026-01-05 14:36:53+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,low,high,low,60.21,27.01,1,y,y,u,u,u,n,u,u,The driver is holding a phone in the right hand.,0,0,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-05 16:36:58+00:00,v_phone,2026-01-05 14:36:53+00:00,confirmed,0,['v_phone'],[],[],0,1
3535,2768d455a4486e53,317984619,4882303786107989485,2026-01-05 14:36:03+00:00,2,OK,PER,,n,na,2,0,2,u,u,n,low,low,low,30.48,27.6,0,u,u,u,u,u,n,u,u,Face not visible,0,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,1,1,1,1,1,PER,2026-01-05 16:36:33+00:00,PER,2026-01-05 14:36:03+00:00,no_vlm_signal,0,[],[],[],0,1
